ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
21898,0,0,28,0,-28
21899,0,0,79,0,-79
21900,0,0,11,0,-11
21901,1,1,3977,1243,-2734
21902,0,0,4,0,-4
21903,0,0,61,0,-61
21904,1,0,39,0,-39
21905,0,0,4,0,-4
21906,1,1,648,1222,574
21907,1,0,65,0,-65
21908,0,0,15,0,-15
21909,1,0,30,0,-30
21910,1,0,17,0,-17
21911,0,0,0,0,0
21912,0,0,27,0,-27
21913,1,0,79,0,-79
21914,1,0,32,0,-32
21915,1,1,804,2569,1765
21916,1,0,39,0,-39
21917,1,1,389,1715,1326
21918,1,1,212,1852,1640
21919,0,0,100,0,-100
21920,1,1,343,1772,1429
21921,0,0,16,0,-16
21922,0,0,103,0,-103
21923,1,1,500,1229,729
21924,1,1,51,2766,2715
21925,1,1,196,2339,2143
21926,1,1,246,1422,1176
21927,1,1,340,1263,923
21928,0,0,4,0,-4
21929,0,0,4,0,-4
21930,1,1,458,1948,1490
21931,0,0,32,0,-32
21932,1,1,753,1219,466
21933,1,1,1225,1979,754
21934,1,0,32,0,-32
21935,1,0,13,0,-13
21936,1,1,1055,1412,357
21937,1,1,239,1810,1571
21938,0,0,49,0,-49
21939,1,1,846,1636,790
21940,0,0,14,0,-14
21941,0,0,23,0,-23
21942,0,0,9,0,-9
21943,1,1,380,1494,1114
21944,1,0,165,0,-165
21945,1,1,334,1904,1570
21946,1,0,30,0,-30
21947,1,0,80,0,-80
21948,1,1,150,1276,1126
21949,0,0,102,0,-102
21950,1,1,435,1298,863
21951,1,1,443,1236,793
21952,1,1,283,1265,982
21953,1,1,311,1256,945
21954,0,0,33,0,-33
21955,0,0,59,0,-59
21956,0,0,4,0,-4
21957,1,1,105,2006,1901
21958,1,1,123,2453,2330
21959,0,0,7,0,-7
21960,1,1,566,1209,643
21961,0,0,18,0,-18
21962,0,0,6,0,-6
21963,0,0,92,0,-92
21964,1,0,74,0,-74
21965,0,0,88,0,-88
21966,0,0,7,0,-7
21967,1,1,254,1783,1529
21968,1,0,30,0,-30
21969,0,0,65,0,-65
21970,1,0,63,0,-63
21971,0,0,75,0,-75
21972,0,0,21,0,-21
21973,0,0,14,0,-14
21974,1,0,64,0,-64
21975,1,1,101,1621,1520
21976,0,0,51,0,-51
21977,0,0,7,0,-7
21978,1,1,702,2837,2135
21979,0,0,2,0,-2
21980,0,0,58,0,-58
21981,0,0,21,0,-21
21982,1,1,598,1567,969
21983,1,1,96,1401,1305
21984,1,0,95,0,-95
21985,0,0,81,0,-81
21986,0,0,14,0,-14
21987,0,0,40,0,-40
21988,1,1,231,2223,1992
21989,0,0,18,0,-18
21990,0,0,0,0,0
21991,1,1,108,1671,1563
21992,1,0,4,0,-4
21993,1,0,52,0,-52
21994,1,0,71,0,-71
21995,1,1,149,1329,1180
21996,1,1,464,1444,980
21997,0,0,79,0,-79
21998,0,0,187,0,-187
21999,0,0,52,0,-52
22000,1,0,19,0,-19
22001,1,0,88,0,-88
22002,1,0,47,0,-47
22003,0,0,63,0,-63
22004,0,0,14,0,-14
22005,0,0,29,0,-29
22006,0,0,39,0,-39
22007,0,0,34,0,-34
22008,0,0,53,0,-53
22009,1,1,102,1212,1110
22010,1,1,653,1506,853
22011,1,0,0,0,0
22012,1,0,48,0,-48
22013,0,0,40,0,-40
22014,1,0,16,0,-16
22015,1,0,124,0,-124
22016,1,1,243,1439,1196
22017,0,0,36,0,-36
22018,1,0,98,0,-98
22019,0,0,6,0,-6
22020,0,0,41,0,-41
22021,0,0,20,0,-20
22022,1,1,168,1260,1092
22023,0,0,29,0,-29
22024,0,0,48,0,-48
22025,1,0,3,0,-3
22026,1,1,856,1311,455
22027,1,1,153,1532,1379
22028,1,0,182,0,-182
22029,0,0,42,0,-42
22030,1,1,86,1543,1457
22031,0,0,14,0,-14
22032,0,0,251,0,-251
22033,0,0,16,0,-16
22034,0,0,1,0,-1
22035,1,0,11,0,-11
22036,1,1,96,1305,1209
22037,1,0,1,0,-1
22038,1,0,11,0,-11
22039,1,1,516,1336,820
22040,1,0,94,0,-94
22041,0,0,26,0,-26
22042,0,0,29,0,-29
22043,1,1,23,1438,1415
22044,0,0,33,0,-33
22045,1,1,365,1844,1479
22046,1,1,357,1381,1024
22047,1,0,19,0,-19
22048,1,1,671,1250,579
22049,0,0,20,0,-20
22050,0,0,3,0,-3
22051,0,0,116,0,-116
22052,0,0,45,0,-45
22053,0,0,13,0,-13
22054,1,1,1324,2023,699
22055,1,0,90,0,-90
22056,0,0,56,0,-56
22057,0,0,75,0,-75
22058,1,0,72,0,-72
22059,1,1,617,2715,2098
22060,1,0,18,0,-18
22061,0,0,109,0,-109
22062,0,0,118,0,-118
22063,0,0,71,0,-71
22064,0,0,52,0,-52
22065,1,0,116,0,-116
22066,1,1,39,1564,1525
22067,1,1,1049,2136,1087
22068,1,1,369,1343,974
22069,0,0,7,0,-7
22070,1,0,11,0,-11
22071,1,1,44,1471,1427
22072,0,0,28,0,-28
22073,0,0,89,0,-89
22074,1,0,172,0,-172
22075,0,0,6,0,-6
22076,1,1,386,1285,899
22077,0,0,243,0,-243
22078,1,1,350,1594,1244
22079,1,1,1232,1241,9
22080,1,0,100,0,-100
22081,0,0,192,0,-192
22082,1,1,69,1238,1169
22083,0,0,62,0,-62
22084,1,1,78,1258,1180
22085,1,0,36,0,-36
22086,0,0,16,0,-16
22087,1,1,285,2188,1903
22088,1,1,696,2041,1345
22089,1,1,872,1835,963
22090,1,1,722,1295,573
22091,1,0,57,0,-57
22092,1,1,711,2103,1392
22093,0,0,12,0,-12
22094,1,0,3,0,-3
22095,1,0,8,0,-8
22096,1,0,40,0,-40
22097,1,1,960,1709,749
22098,0,0,80,0,-80
22099,1,0,22,0,-22
22100,1,1,592,1291,699
22101,0,0,143,0,-143
22102,1,0,90,0,-90
22103,1,1,114,1317,1203
22104,1,0,18,0,-18
22105,1,1,471,2778,2307
22106,1,1,1559,1305,-254
22107,0,0,113,0,-113
22108,1,0,29,0,-29
22109,0,0,84,0,-84
22110,1,0,71,0,-71
22111,1,0,22,0,-22
22112,0,0,70,0,-70
22113,1,1,721,1426,705
22114,1,1,232,1259,1027
22115,1,1,362,1380,1018
22116,0,0,6,0,-6
22117,0,0,22,0,-22
22118,1,0,7,0,-7
22119,1,1,280,1688,1408
22120,0,0,223,0,-223
22121,0,0,102,0,-102
22122,1,1,225,1608,1383
22123,1,1,221,1305,1084
22124,0,0,15,0,-15
22125,0,0,45,0,-45
22126,0,0,33,0,-33
22127,0,0,13,0,-13
22128,1,1,614,1256,642
22129,1,0,1,0,-1
22130,1,0,117,0,-117
22131,0,0,24,0,-24
22132,0,0,45,0,-45
22133,1,0,71,0,-71
22134,0,0,5,0,-5
22135,0,0,13,0,-13
22136,0,0,9,0,-9
22137,1,1,572,2111,1539
22138,0,0,51,0,-51
22139,1,0,37,0,-37
22140,0,0,79,0,-79
22141,0,0,46,0,-46
22142,0,0,2,0,-2
22143,0,0,2,0,-2
22144,0,0,3,0,-3
22145,0,0,2,0,-2
22146,1,1,293,1593,1300
22147,1,0,161,0,-161
22148,1,0,49,0,-49
22149,1,1,93,1464,1371
22150,1,0,33,0,-33
22151,0,0,148,0,-148
22152,0,0,80,0,-80
22153,0,0,16,0,-16
22154,0,0,252,0,-252
22155,1,0,13,0,-13
22156,1,0,0,0,0
22157,1,0,19,0,-19
22158,0,0,11,0,-11
22159,0,0,15,0,-15
22160,0,0,118,0,-118
22161,1,1,728,1219,491
22162,0,0,9,0,-9
22163,1,0,11,0,-11
22164,1,0,5,0,-5
22165,1,1,280,1455,1175
22166,0,0,6,0,-6
22167,1,1,239,1586,1347
22168,1,0,8,0,-8
22169,1,1,828,1369,541
22170,1,1,1575,1805,230
22171,1,1,2007,3051,1044
22172,0,0,0,0,0
22173,0,0,20,0,-20
22174,1,0,113,0,-113
22175,1,0,149,0,-149
22176,1,1,325,1402,1077
22177,0,0,40,0,-40
22178,1,1,155,1205,1050
22179,0,0,2,0,-2
22180,1,0,4,0,-4
22181,0,0,16,0,-16
22182,1,1,59,1475,1416
22183,0,0,150,0,-150
22184,1,0,3,0,-3
22185,1,1,313,1239,926
22186,1,0,1,0,-1
22187,1,1,114,1276,1162
22188,0,0,12,0,-12
22189,0,0,3,0,-3
22190,0,0,70,0,-70
22191,1,0,106,0,-106
22192,1,1,826,1359,533
22193,1,1,70,2181,2111
22194,0,0,113,0,-113
22195,1,0,2,0,-2
22196,1,1,295,1295,1000
22197,0,0,36,0,-36
22198,0,0,54,0,-54
22199,1,1,541,1710,1169
22200,1,0,38,0,-38
22201,1,1,208,2299,2091
22202,1,0,78,0,-78
22203,0,0,14,0,-14
22204,1,1,97,1326,1229
22205,0,0,35,0,-35
22206,1,1,127,1384,1257
22207,1,1,93,1215,1122
22208,1,0,4,0,-4
22209,0,0,45,0,-45
22210,1,1,343,1383,1040
22211,1,0,53,0,-53
22212,0,0,12,0,-12
22213,1,0,11,0,-11
22214,1,1,777,3169,2392
22215,0,0,5,0,-5
22216,1,1,39,1681,1642
22217,1,0,135,0,-135
22218,1,1,594,1933,1339
22219,1,1,237,3292,3055
22220,0,0,42,0,-42
22221,0,0,31,0,-31
22222,1,1,933,1676,743
22223,1,0,4,0,-4
22224,0,0,67,0,-67
22225,0,0,24,0,-24
22226,1,1,207,1226,1019
22227,1,0,38,0,-38
22228,1,0,60,0,-60
22229,0,0,25,0,-25
22230,0,0,5,0,-5
22231,1,0,4,0,-4
22232,0,0,132,0,-132
22233,1,1,1930,1627,-303
22234,0,0,52,0,-52
22235,0,0,9,0,-9
22236,1,0,6,0,-6
22237,1,0,25,0,-25
22238,0,0,74,0,-74
22239,1,1,649,1205,556
22240,1,0,58,0,-58
22241,1,0,87,0,-87
22242,1,0,270,0,-270
22243,0,0,6,0,-6
22244,1,0,30,0,-30
22245,0,0,100,0,-100
22246,1,1,140,1215,1075
22247,1,0,64,0,-64
22248,1,0,99,0,-99
22249,1,1,238,2783,2545
22250,1,0,37,0,-37
22251,0,0,22,0,-22
22252,0,0,62,0,-62
22253,1,1,775,1201,426
22254,1,0,40,0,-40
22255,0,0,46,0,-46
22256,1,1,904,1714,810
22257,1,1,909,1715,806
22258,1,1,1121,1358,237
22259,1,0,61,0,-61
22260,1,1,588,1993,1405
22261,1,0,184,0,-184
22262,1,1,74,1526,1452
22263,0,0,22,0,-22
22264,1,1,1861,1587,-274
22265,1,1,203,1289,1086
22266,1,1,667,1308,641
22267,1,1,876,1304,428
22268,1,1,1201,1412,211
22269,0,0,38,0,-38
22270,1,0,17,0,-17
22271,1,0,105,0,-105
22272,1,1,257,1304,1047
22273,1,0,17,0,-17
22274,1,1,101,1511,1410
22275,1,1,448,1381,933
22276,0,0,46,0,-46
22277,0,0,28,0,-28
22278,0,0,12,0,-12
22279,1,1,332,1811,1479
22280,1,1,1307,1355,48
22281,0,0,128,0,-128
22282,0,0,44,0,-44
22283,1,0,68,0,-68
22284,1,0,15,0,-15
22285,1,1,306,1521,1215
22286,0,0,139,0,-139
22287,0,0,28,0,-28
22288,0,0,62,0,-62
22289,1,0,46,0,-46
22290,0,0,72,0,-72
22291,0,0,14,0,-14
22292,1,0,192,0,-192
22293,1,0,36,0,-36
22294,1,1,149,1298,1149
22295,1,0,5,0,-5
22296,0,0,129,0,-129
22297,1,0,11,0,-11
22298,1,0,46,0,-46
22299,0,0,61,0,-61
22300,1,1,370,1306,936
22301,1,1,841,1815,974
22302,1,0,57,0,-57
22303,1,0,6,0,-6
22304,0,0,5,0,-5
22305,0,0,129,0,-129
22306,1,1,661,1290,629
22307,0,0,44,0,-44
22308,0,0,112,0,-112
22309,1,0,16,0,-16
22310,1,0,68,0,-68
22311,1,0,19,0,-19
22312,0,0,18,0,-18
22313,1,1,135,1830,1695
22314,0,0,44,0,-44
22315,0,0,4,0,-4
22316,0,0,47,0,-47
22317,0,0,19,0,-19
22318,1,1,237,2694,2457
22319,0,0,32,0,-32
22320,0,0,2,0,-2
22321,0,0,4,0,-4
22322,1,1,336,1378,1042
22323,0,0,200,0,-200
22324,0,0,100,0,-100
22325,1,1,42,1332,1290
22326,1,0,3,0,-3
22327,1,1,625,1435,810
22328,1,1,1138,1609,471
22329,0,0,1,0,-1
22330,1,0,63,0,-63
22331,1,1,642,2016,1374
22332,0,0,0,0,0
22333,0,0,24,0,-24
22334,1,1,325,1462,1137
22335,1,1,298,2076,1778
22336,1,0,90,0,-90
22337,0,0,18,0,-18
22338,0,0,23,0,-23
22339,1,0,110,0,-110
22340,1,0,21,0,-21
22341,1,1,1619,4835,3216
22342,0,0,161,0,-161
22343,1,0,7,0,-7
22344,1,0,108,0,-108
22345,1,1,1233,2627,1394
22346,1,1,35,1249,1214
22347,0,0,89,0,-89
22348,0,0,58,0,-58
22349,0,0,34,0,-34
22350,0,0,23,0,-23
22351,0,0,60,0,-60
22352,1,0,28,0,-28
22353,1,1,561,1295,734
22354,0,0,22,0,-22
22355,0,0,2,0,-2
22356,1,1,935,2061,1126
22357,1,1,864,2627,1763
22358,0,0,108,0,-108
22359,1,1,853,1823,970
22360,1,1,57,3028,2971
22361,1,0,8,0,-8
22362,0,0,22,0,-22
22363,1,1,454,1533,1079
22364,1,1,671,1492,821
22365,1,0,15,0,-15
22366,0,0,1,0,-1
22367,1,1,1128,1230,102
22368,0,0,36,0,-36
22369,1,0,33,0,-33
22370,0,0,18,0,-18
22371,1,1,248,1284,1036
22372,1,1,720,1445,725
22373,1,1,496,1687,1191
22374,1,1,529,1215,686
22375,1,1,576,1581,1005
22376,1,1,1674,2386,712
22377,0,0,16,0,-16
22378,1,1,42,1956,1914
22379,1,1,285,1765,1480
22380,1,1,815,1549,734
22381,0,0,104,0,-104
22382,1,0,9,0,-9
22383,1,0,158,0,-158
22384,1,1,23,1424,1401
22385,0,0,75,0,-75
22386,1,0,28,0,-28
22387,1,0,91,0,-91
22388,0,0,10,0,-10
22389,1,0,3,0,-3
22390,1,1,167,1572,1405
22391,1,0,41,0,-41
22392,1,0,45,0,-45
22393,1,1,434,1323,889
22394,1,1,954,1334,380
22395,0,0,18,0,-18
22396,0,0,62,0,-62
22397,1,1,1101,1377,276
22398,0,0,71,0,-71
22399,0,0,105,0,-105
22400,1,0,113,0,-113
22401,0,0,47,0,-47
22402,1,0,7,0,-7
22403,0,0,0,0,0
22404,1,0,30,0,-30
22405,1,1,1094,1392,298
22406,1,0,118,0,-118
22407,0,0,97,0,-97
22408,1,1,1015,1592,577
22409,1,1,217,1205,988
22410,1,0,63,0,-63
22411,0,0,37,0,-37
22412,1,1,325,1424,1099
22413,1,1,223,1234,1011
22414,1,0,25,0,-25
22415,0,0,40,0,-40
22416,0,0,11,0,-11
22417,0,0,63,0,-63
22418,1,1,1080,1383,303
22419,1,0,64,0,-64
22420,0,0,54,0,-54
22421,1,0,70,0,-70
22422,1,1,605,1711,1106
22423,0,0,33,0,-33
22424,1,1,1303,1202,-101
22425,0,0,25,0,-25
22426,0,0,55,0,-55
22427,0,0,112,0,-112
22428,0,0,26,0,-26
22429,1,1,861,1367,506
22430,1,0,25,0,-25
22431,1,1,2005,1200,-805
22432,1,0,14,0,-14
22433,0,0,23,0,-23
22434,0,0,50,0,-50
22435,0,0,37,0,-37
22436,1,1,931,1444,513
22437,1,1,431,1423,992
22438,0,0,17,0,-17
22439,1,0,1,0,-1
22440,1,1,480,1332,852
22441,1,1,1172,1376,204
22442,0,0,48,0,-48
22443,1,0,41,0,-41
22444,0,0,127,0,-127
22445,1,1,273,1297,1024
22446,1,0,11,0,-11
22447,1,1,373,3271,2898
22448,1,0,42,0,-42
22449,1,1,177,1282,1105
22450,0,0,172,0,-172
22451,0,0,15,0,-15
22452,0,0,49,0,-49
22453,0,0,15,0,-15
22454,0,0,21,0,-21
22455,0,0,16,0,-16
22456,1,1,417,1618,1201
22457,0,0,10,0,-10
22458,0,0,151,0,-151
22459,1,0,84,0,-84
22460,1,0,18,0,-18
22461,0,0,53,0,-53
22462,1,1,398,1251,853
22463,1,0,10,0,-10
22464,1,0,17,0,-17
22465,0,0,52,0,-52
22466,1,0,56,0,-56
22467,0,0,91,0,-91
22468,0,0,15,0,-15
22469,0,0,36,0,-36
22470,1,0,64,0,-64
22471,0,0,65,0,-65
22472,0,0,115,0,-115
22473,0,0,42,0,-42
22474,1,1,632,1230,598
22475,1,1,241,1258,1017
22476,0,0,36,0,-36
22477,1,0,27,0,-27
22478,0,0,0,0,0
22479,1,1,401,1355,954
22480,0,0,185,0,-185
22481,1,0,89,0,-89
22482,0,0,63,0,-63
22483,1,1,322,1369,1047
22484,0,0,13,0,-13
22485,1,1,1061,1254,193
22486,1,0,56,0,-56
22487,1,0,7,0,-7
22488,0,0,0,0,0
22489,1,0,164,0,-164
22490,0,0,27,0,-27
22491,1,1,527,1207,680
22492,0,0,7,0,-7
22493,0,0,2,0,-2
22494,1,1,1559,1379,-180
22495,0,0,122,0,-122
22496,1,1,275,1685,1410
22497,1,0,44,0,-44
22498,1,1,94,1881,1787
22499,1,0,28,0,-28
22500,1,0,34,0,-34
22501,1,1,224,1273,1049
22502,0,0,110,0,-110
22503,0,0,38,0,-38
22504,0,0,35,0,-35
22505,0,0,34,0,-34
22506,0,0,163,0,-163
22507,1,0,41,0,-41
22508,0,0,6,0,-6
22509,0,0,17,0,-17
22510,1,0,94,0,-94
22511,1,1,1147,1338,191
22512,1,0,11,0,-11
22513,1,0,15,0,-15
22514,1,0,138,0,-138
22515,0,0,45,0,-45
22516,0,0,6,0,-6
22517,1,0,55,0,-55
22518,0,0,9,0,-9
22519,1,1,170,1215,1045
22520,0,0,40,0,-40
22521,0,0,16,0,-16
22522,0,0,63,0,-63
22523,0,0,6,0,-6
22524,0,0,27,0,-27
22525,0,0,83,0,-83
22526,1,0,56,0,-56
22527,1,0,12,0,-12
22528,1,0,10,0,-10
22529,0,0,0,0,0
22530,0,0,55,0,-55
22531,0,0,82,0,-82
22532,1,1,56,1914,1858
22533,1,0,53,0,-53
22534,1,1,69,1206,1137
22535,1,0,56,0,-56
22536,1,1,707,3398,2691
22537,0,0,110,0,-110
22538,1,0,16,0,-16
22539,0,0,16,0,-16
22540,1,0,74,0,-74
22541,1,0,66,0,-66
22542,1,1,115,1387,1272
22543,0,0,204,0,-204
22544,1,1,1272,1397,125
22545,0,0,67,0,-67
22546,0,0,27,0,-27
22547,1,0,0,0,0
22548,0,0,5,0,-5
22549,0,0,241,0,-241
22550,1,1,51,2551,2500
22551,0,0,23,0,-23
22552,1,0,81,0,-81
22553,1,0,16,0,-16
22554,1,1,49,1203,1154
22555,0,0,2,0,-2
22556,0,0,25,0,-25
22557,1,1,746,1229,483
22558,0,0,7,0,-7
22559,1,0,8,0,-8
22560,1,1,749,1551,802
22561,0,0,56,0,-56
22562,1,1,77,1583,1506
22563,1,0,31,0,-31
22564,1,1,163,1579,1416
22565,0,0,32,0,-32
22566,1,1,731,1287,556
22567,0,0,44,0,-44
22568,1,1,235,1520,1285
22569,1,0,61,0,-61
22570,0,0,69,0,-69
22571,0,0,120,0,-120
22572,1,0,8,0,-8
22573,1,0,195,0,-195
22574,0,0,6,0,-6
22575,1,0,44,0,-44
22576,0,0,16,0,-16
22577,1,1,124,1691,1567
22578,1,1,217,1529,1312
22579,0,0,42,0,-42
22580,1,1,288,1880,1592
22581,1,1,524,1479,955
22582,1,0,159,0,-159
22583,1,1,460,1245,785
22584,1,1,50,1558,1508
22585,0,0,15,0,-15
22586,0,0,16,0,-16
22587,1,0,0,0,0
22588,1,1,134,1287,1153
22589,1,0,7,0,-7
22590,0,0,4,0,-4
22591,1,1,2098,1405,-693
22592,1,0,130,0,-130
22593,1,1,528,1949,1421
22594,1,1,605,1910,1305
22595,1,1,497,1295,798
22596,1,0,12,0,-12
22597,1,1,185,1376,1191
22598,1,1,188,1275,1087
22599,0,0,179,0,-179
22600,1,0,117,0,-117
22601,0,0,120,0,-120
22602,1,1,170,1977,1807
22603,1,1,1368,4133,2765
22604,1,0,86,0,-86
22605,1,1,276,2155,1879
22606,1,0,24,0,-24
22607,1,1,45,1241,1196
22608,1,0,25,0,-25
22609,1,1,1720,1319,-401
22610,1,1,37,1378,1341
22611,0,0,15,0,-15
22612,0,0,70,0,-70
22613,1,0,30,0,-30
22614,0,0,3,0,-3
22615,0,0,1,0,-1
22616,1,1,686,1461,775
22617,1,0,123,0,-123
22618,0,0,8,0,-8
22619,1,0,50,0,-50
22620,1,0,98,0,-98
22621,1,1,2108,1491,-617
22622,1,1,663,1310,647
22623,0,0,17,0,-17
22624,1,0,5,0,-5
22625,1,1,206,2052,1846
22626,1,1,920,1445,525
22627,1,0,86,0,-86
22628,1,1,833,1318,485
22629,0,0,28,0,-28
22630,1,0,20,0,-20
22631,1,0,23,0,-23
22632,1,0,68,0,-68
22633,0,0,50,0,-50
22634,1,1,180,1357,1177
22635,1,1,97,1968,1871
22636,0,0,79,0,-79
22637,1,0,17,0,-17
22638,0,0,55,0,-55
22639,0,0,6,0,-6
22640,1,0,13,0,-13
22641,0,0,2,0,-2
22642,1,1,200,1521,1321
22643,0,0,12,0,-12
22644,0,0,17,0,-17
22645,0,0,80,0,-80
22646,1,1,156,2674,2518
22647,1,0,12,0,-12
22648,0,0,24,0,-24
22649,1,1,130,1756,1626
22650,1,1,163,1467,1304
22651,1,0,19,0,-19
22652,0,0,58,0,-58
22653,0,0,36,0,-36
22654,0,0,84,0,-84
22655,0,0,29,0,-29
22656,1,0,4,0,-4
22657,0,0,21,0,-21
22658,1,1,364,1204,840
22659,0,0,42,0,-42
22660,1,1,160,1233,1073
22661,0,0,0,0,0
22662,1,0,16,0,-16
22663,1,1,621,1442,821
22664,0,0,14,0,-14
22665,1,0,62,0,-62
22666,1,0,155,0,-155
22667,0,0,29,0,-29
22668,0,0,30,0,-30
22669,1,1,64,1745,1681
22670,1,1,895,1331,436
22671,0,0,13,0,-13
22672,1,1,144,2019,1875
22673,1,1,1064,1216,152
22674,0,0,19,0,-19
22675,1,0,34,0,-34
22676,1,1,118,1270,1152
22677,1,0,45,0,-45
22678,0,0,0,0,0
22679,0,0,122,0,-122
22680,1,1,2192,3237,1045
22681,0,0,232,0,-232
22682,0,0,19,0,-19
22683,1,1,2024,2167,143
22684,1,0,60,0,-60
22685,1,1,406,1207,801
22686,1,0,27,0,-27
22687,1,0,97,0,-97
22688,0,0,30,0,-30
22689,1,1,2827,1494,-1333
22690,0,0,29,0,-29
22691,1,0,30,0,-30
22692,0,0,1,0,-1
22693,1,0,1,0,-1
22694,1,1,963,1293,330
22695,1,1,321,1221,900
22696,0,0,10,0,-10
22697,1,0,6,0,-6
22698,1,0,41,0,-41
22699,0,0,66,0,-66
22700,0,0,129,0,-129
22701,1,0,58,0,-58
22702,0,0,64,0,-64
22703,0,0,5,0,-5
22704,0,0,2,0,-2
22705,0,0,14,0,-14
22706,1,0,83,0,-83
22707,0,0,43,0,-43
22708,1,0,38,0,-38
22709,0,0,7,0,-7
22710,1,1,91,1360,1269
22711,1,0,143,0,-143
22712,0,0,204,0,-204
22713,1,1,400,1362,962
22714,1,0,54,0,-54
22715,1,1,397,1306,909
22716,1,0,36,0,-36
22717,0,0,107,0,-107
22718,0,0,79,0,-79
22719,1,0,82,0,-82
22720,1,0,74,0,-74
22721,1,1,99,1362,1263
22722,0,0,167,0,-167
22723,1,1,1456,1282,-174
22724,0,0,5,0,-5
22725,0,0,80,0,-80
22726,1,0,43,0,-43
22727,1,1,318,1317,999
22728,1,1,349,1435,1086
22729,1,0,5,0,-5
22730,1,0,3,0,-3
22731,0,0,16,0,-16
22732,0,0,24,0,-24
22733,0,0,3,0,-3
22734,1,0,6,0,-6
22735,1,0,6,0,-6
22736,1,0,42,0,-42
22737,1,0,20,0,-20
22738,0,0,37,0,-37
22739,1,0,45,0,-45
22740,1,1,46,1318,1272
22741,0,0,11,0,-11
22742,0,0,6,0,-6
22743,1,0,11,0,-11
22744,1,0,76,0,-76
22745,0,0,50,0,-50
22746,0,0,5,0,-5
22747,1,1,1283,1726,443
22748,0,0,5,0,-5
22749,1,1,1565,1514,-51
22750,1,0,84,0,-84
22751,0,0,65,0,-65
22752,1,0,112,0,-112
22753,1,0,20,0,-20
22754,1,1,1792,1275,-517
22755,0,0,172,0,-172
22756,1,0,77,0,-77
22757,1,1,156,1375,1219
22758,1,0,35,0,-35
22759,0,0,22,0,-22
22760,0,0,60,0,-60
22761,0,0,65,0,-65
22762,1,1,585,1713,1128
22763,1,0,8,0,-8
22764,1,1,292,1736,1444
22765,1,0,64,0,-64
22766,1,1,896,1302,406
22767,1,1,393,1224,831
22768,0,0,76,0,-76
22769,0,0,52,0,-52
22770,0,0,23,0,-23
22771,1,0,42,0,-42
22772,1,0,210,0,-210
22773,1,0,59,0,-59
22774,1,0,33,0,-33
22775,1,1,865,1441,576
22776,0,0,129,0,-129
22777,1,1,65,1339,1274
22778,0,0,4,0,-4
22779,1,1,101,1254,1153
22780,1,0,32,0,-32
22781,1,0,18,0,-18
22782,1,0,137,0,-137
22783,1,1,1127,1317,190
22784,0,0,57,0,-57
22785,1,0,167,0,-167
22786,1,0,0,0,0
22787,1,0,20,0,-20
22788,1,0,14,0,-14
22789,0,0,109,0,-109
22790,1,0,21,0,-21
22791,1,0,4,0,-4
22792,1,1,24,1308,1284
22793,1,1,131,1369,1238
22794,0,0,44,0,-44
22795,0,0,38,0,-38
22796,1,1,221,1421,1200
22797,0,0,40,0,-40
22798,0,0,0,0,0
22799,1,0,3,0,-3
22800,1,0,100,0,-100
22801,1,1,1095,1754,659
22802,0,0,23,0,-23
22803,1,1,315,1277,962
22804,0,0,8,0,-8
22805,1,1,239,1232,993
22806,1,1,397,1228,831
22807,1,1,622,1543,921
22808,0,0,20,0,-20
22809,0,0,16,0,-16
22810,0,0,10,0,-10
22811,1,1,250,1506,1256
22812,1,1,195,1276,1081
22813,0,0,0,0,0
22814,0,0,38,0,-38
22815,1,0,2,0,-2
22816,1,0,27,0,-27
22817,1,0,58,0,-58
22818,1,1,848,1627,779
22819,1,1,320,1394,1074
22820,1,1,351,2672,2321
22821,1,0,11,0,-11
22822,1,1,677,1541,864
22823,0,0,28,0,-28
22824,1,1,7,1205,1198
22825,0,0,31,0,-31
22826,0,0,87,0,-87
22827,1,0,86,0,-86
22828,0,0,65,0,-65
22829,0,0,24,0,-24
22830,0,0,3,0,-3
22831,1,1,675,1395,720
22832,1,1,596,1385,789
22833,1,0,9,0,-9
22834,1,1,963,1435,472
22835,1,0,0,0,0
22836,0,0,8,0,-8
22837,0,0,55,0,-55
22838,0,0,214,0,-214
22839,0,0,42,0,-42
22840,1,1,1664,1290,-374
22841,1,1,363,1313,950
22842,1,1,917,3030,2113
22843,0,0,16,0,-16
22844,1,0,86,0,-86
22845,1,1,186,1354,1168
22846,0,0,55,0,-55
22847,1,0,5,0,-5
22848,0,0,89,0,-89
22849,1,1,107,1459,1352
22850,1,0,84,0,-84
22851,0,0,62,0,-62
22852,1,1,48,1727,1679
22853,0,0,173,0,-173
22854,1,0,19,0,-19
22855,1,0,4,0,-4
22856,1,1,147,1520,1373
22857,0,0,153,0,-153
22858,1,0,100,0,-100
22859,1,0,31,0,-31
22860,0,0,19,0,-19
22861,0,0,3,0,-3
22862,0,0,2,0,-2
22863,0,0,82,0,-82
22864,0,0,50,0,-50
22865,0,0,103,0,-103
22866,0,0,36,0,-36
22867,0,0,27,0,-27
22868,1,1,430,1389,959
22869,1,1,1700,1406,-294
22870,0,0,137,0,-137
22871,1,0,8,0,-8
22872,0,0,113,0,-113
22873,0,0,8,0,-8
22874,0,0,106,0,-106
22875,1,0,31,0,-31
22876,1,0,28,0,-28
22877,0,0,97,0,-97
22878,1,0,77,0,-77
22879,0,0,23,0,-23
