ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
21046,1,0,31,0,-31
21047,1,0,8,0,-8
21048,1,1,69,1218,1149
21049,1,0,6,0,-6
21050,1,1,185,1800,1615
21051,1,0,28,0,-28
21052,0,0,26,0,-26
21053,1,0,171,0,-171
21054,1,1,3533,1359,-2174
21055,1,0,59,0,-59
21056,1,0,1,0,-1
21057,1,0,39,0,-39
21058,1,0,15,0,-15
21059,0,0,141,0,-141
21060,1,0,132,0,-132
21061,1,0,18,0,-18
21062,0,0,1,0,-1
21063,1,0,15,0,-15
21064,0,0,123,0,-123
21065,1,1,1125,1285,160
21066,1,1,2318,2614,296
21067,1,0,14,0,-14
21068,1,0,8,0,-8
21069,1,0,3,0,-3
21070,0,0,141,0,-141
21071,0,0,5,0,-5
21072,1,0,15,0,-15
21073,0,0,30,0,-30
21074,1,0,24,0,-24
21075,1,1,365,1264,899
21076,1,1,191,1368,1177
21077,0,0,11,0,-11
21078,0,0,5,0,-5
21079,0,0,73,0,-73
21080,0,0,68,0,-68
21081,1,1,480,1370,890
21082,0,0,8,0,-8
21083,0,0,36,0,-36
21084,0,0,40,0,-40
21085,1,1,154,1849,1695
21086,0,0,4,0,-4
21087,1,1,190,1594,1404
21088,1,1,432,1869,1437
21089,0,0,87,0,-87
21090,1,0,57,0,-57
21091,0,0,56,0,-56
21092,1,1,65,1261,1196
21093,1,0,54,0,-54
21094,0,0,61,0,-61
21095,1,0,95,0,-95
21096,1,1,117,1290,1173
21097,1,0,7,0,-7
21098,1,0,28,0,-28
21099,1,0,2,0,-2
21100,1,1,588,1454,866
21101,1,1,27,1497,1470
21102,1,1,815,1820,1005
21103,1,0,6,0,-6
21104,1,1,61,1460,1399
21105,1,0,16,0,-16
21106,1,1,196,2079,1883
21107,1,0,20,0,-20
21108,1,1,145,1437,1292
21109,0,0,21,0,-21
21110,1,1,1044,1332,288
21111,1,0,13,0,-13
21112,0,0,12,0,-12
21113,0,0,6,0,-6
21114,0,0,19,0,-19
21115,0,0,8,0,-8
21116,0,0,83,0,-83
21117,1,1,192,1317,1125
21118,1,0,186,0,-186
21119,1,1,1152,1334,182
21120,0,0,18,0,-18
21121,1,1,390,1348,958
21122,1,1,202,1278,1076
21123,1,0,24,0,-24
21124,1,1,90,1693,1603
21125,0,0,77,0,-77
21126,1,0,46,0,-46
21127,0,0,119,0,-119
21128,1,1,158,1318,1160
21129,1,0,11,0,-11
21130,0,0,66,0,-66
21131,0,0,24,0,-24
21132,0,0,34,0,-34
21133,1,0,43,0,-43
21134,0,0,15,0,-15
21135,0,0,2,0,-2
21136,1,1,15,1276,1261
21137,0,0,4,0,-4
21138,1,1,136,2389,2253
21139,1,1,1696,1444,-252
21140,1,1,455,1951,1496
21141,0,0,93,0,-93
21142,1,0,95,0,-95
21143,1,0,109,0,-109
21144,1,1,2227,1302,-925
21145,1,0,25,0,-25
21146,1,0,53,0,-53
21147,0,0,39,0,-39
21148,0,0,19,0,-19
21149,1,0,125,0,-125
21150,1,0,11,0,-11
21151,0,0,62,0,-62
21152,0,0,82,0,-82
21153,0,0,83,0,-83
21154,1,0,140,0,-140
21155,0,0,64,0,-64
21156,0,0,51,0,-51
21157,0,0,108,0,-108
21158,1,0,63,0,-63
21159,1,1,1095,1384,289
21160,1,0,2,0,-2
21161,0,0,2,0,-2
21162,0,0,155,0,-155
21163,1,0,117,0,-117
21164,1,0,3,0,-3
21165,0,0,8,0,-8
21166,0,0,111,0,-111
21167,0,0,6,0,-6
21168,1,1,1231,1287,56
21169,1,0,6,0,-6
21170,1,1,79,1496,1417
21171,1,1,710,1823,1113
21172,1,0,156,0,-156
21173,0,0,0,0,0
21174,0,0,45,0,-45
21175,0,0,35,0,-35
21176,0,0,39,0,-39
21177,0,0,109,0,-109
21178,0,0,42,0,-42
21179,1,0,9,0,-9
21180,1,0,3,0,-3
21181,1,0,26,0,-26
21182,0,0,11,0,-11
21183,1,0,5,0,-5
21184,1,1,461,1306,845
21185,0,0,35,0,-35
21186,1,0,26,0,-26
21187,0,0,176,0,-176
21188,0,0,15,0,-15
21189,1,0,38,0,-38
21190,1,1,382,1488,1106
21191,1,0,18,0,-18
21192,1,0,40,0,-40
21193,0,0,89,0,-89
21194,1,1,2868,1285,-1583
21195,0,0,30,0,-30
21196,1,1,917,1760,843
21197,1,1,213,1525,1312
21198,1,1,345,1370,1025
21199,0,0,142,0,-142
21200,1,0,102,0,-102
21201,1,0,148,0,-148
21202,0,0,18,0,-18
21203,1,0,9,0,-9
21204,0,0,34,0,-34
21205,1,1,914,1258,344
21206,1,0,9,0,-9
21207,1,1,220,1279,1059
21208,1,1,833,1403,570
21209,0,0,31,0,-31
21210,1,0,36,0,-36
21211,0,0,45,0,-45
21212,1,0,13,0,-13
21213,1,0,9,0,-9
21214,1,1,306,1205,899
21215,1,1,496,1613,1117
21216,1,1,502,1206,704
21217,1,0,135,0,-135
21218,0,0,125,0,-125
21219,0,0,214,0,-214
21220,1,0,5,0,-5
21221,1,0,13,0,-13
21222,0,0,15,0,-15
21223,0,0,114,0,-114
21224,1,0,80,0,-80
21225,0,0,25,0,-25
21226,1,0,211,0,-211
21227,1,0,70,0,-70
21228,1,1,769,1661,892
21229,1,0,28,0,-28
21230,1,1,440,1223,783
21231,1,1,120,1356,1236
21232,1,0,35,0,-35
21233,1,1,312,1327,1015
21234,1,0,33,0,-33
21235,0,0,19,0,-19
21236,1,1,1045,1710,665
21237,0,0,144,0,-144
21238,1,0,42,0,-42
21239,1,1,41,1504,1463
21240,0,0,3,0,-3
21241,0,0,7,0,-7
21242,1,0,17,0,-17
21243,1,0,8,0,-8
21244,1,0,143,0,-143
21245,1,0,51,0,-51
21246,0,0,123,0,-123
21247,1,1,124,1276,1152
21248,1,0,12,0,-12
21249,0,0,43,0,-43
21250,1,0,75,0,-75
21251,1,1,1454,1792,338
21252,0,0,39,0,-39
21253,1,0,32,0,-32
21254,1,0,59,0,-59
21255,1,0,6,0,-6
21256,1,1,436,1343,907
21257,1,0,69,0,-69
21258,0,0,34,0,-34
21259,1,0,108,0,-108
21260,1,1,116,1260,1144
21261,1,1,79,1490,1411
21262,1,1,122,1235,1113
21263,0,0,18,0,-18
21264,1,1,409,1343,934
21265,1,1,196,1353,1157
21266,1,1,241,1299,1058
21267,1,0,118,0,-118
21268,1,1,77,1470,1393
21269,0,0,12,0,-12
21270,1,1,393,1496,1103
21271,1,0,15,0,-15
21272,0,0,7,0,-7
21273,1,1,331,1223,892
21274,1,0,79,0,-79
21275,1,0,16,0,-16
21276,1,0,5,0,-5
21277,1,0,14,0,-14
21278,0,0,22,0,-22
21279,1,0,99,0,-99
21280,1,0,29,0,-29
21281,1,1,276,1262,986
21282,1,0,47,0,-47
21283,1,1,436,1226,790
21284,1,1,1002,1736,734
21285,1,1,970,1323,353
21286,0,0,41,0,-41
21287,1,1,78,1278,1200
21288,1,0,104,0,-104
21289,0,0,39,0,-39
21290,1,0,79,0,-79
21291,1,0,17,0,-17
21292,0,0,7,0,-7
21293,1,0,64,0,-64
21294,1,1,425,1480,1055
21295,1,0,33,0,-33
21296,1,0,16,0,-16
21297,1,1,614,1228,614
21298,0,0,102,0,-102
21299,1,0,35,0,-35
21300,0,0,133,0,-133
21301,1,0,9,0,-9
21302,0,0,16,0,-16
21303,0,0,4,0,-4
21304,1,0,6,0,-6
21305,0,0,1,0,-1
21306,0,0,97,0,-97
21307,1,1,51,3975,3924
21308,1,1,40,2134,2094
21309,0,0,170,0,-170
21310,0,0,95,0,-95
21311,1,1,430,1842,1412
21312,1,1,487,4292,3805
21313,0,0,9,0,-9
21314,0,0,4,0,-4
21315,1,0,29,0,-29
21316,0,0,27,0,-27
21317,1,1,84,1491,1407
21318,1,1,69,1238,1169
21319,1,1,633,1340,707
21320,1,1,161,1266,1105
21321,1,1,88,1496,1408
21322,0,0,12,0,-12
21323,0,0,56,0,-56
21324,0,0,12,0,-12
21325,1,0,46,0,-46
21326,1,1,1920,1250,-670
21327,0,0,22,0,-22
21328,0,0,5,0,-5
21329,1,0,5,0,-5
21330,1,0,33,0,-33
21331,1,0,40,0,-40
21332,0,0,19,0,-19
21333,0,0,20,0,-20
21334,1,1,548,1537,989
21335,1,1,104,1507,1403
21336,1,1,167,1461,1294
21337,0,0,31,0,-31
21338,1,0,36,0,-36
21339,1,1,367,1223,856
21340,1,0,9,0,-9
21341,0,0,5,0,-5
21342,0,0,0,0,0
21343,0,0,46,0,-46
21344,1,1,482,2740,2258
21345,1,0,29,0,-29
21346,1,0,58,0,-58
21347,0,0,22,0,-22
21348,1,1,178,1313,1135
21349,1,1,1122,1431,309
21350,1,0,51,0,-51
21351,0,0,118,0,-118
21352,0,0,43,0,-43
21353,1,0,155,0,-155
21354,1,0,57,0,-57
21355,0,0,37,0,-37
21356,1,1,405,1264,859
21357,0,0,4,0,-4
21358,1,0,59,0,-59
21359,0,0,71,0,-71
21360,1,1,413,1596,1183
21361,0,0,6,0,-6
21362,1,1,464,1833,1369
21363,0,0,2,0,-2
21364,0,0,65,0,-65
21365,1,0,125,0,-125
21366,0,0,12,0,-12
21367,1,0,12,0,-12
21368,0,0,13,0,-13
21369,0,0,217,0,-217
21370,0,0,102,0,-102
21371,0,0,109,0,-109
21372,1,1,219,1275,1056
21373,1,0,54,0,-54
21374,0,0,63,0,-63
21375,0,0,2,0,-2
21376,0,0,22,0,-22
21377,1,0,47,0,-47
21378,1,0,3,0,-3
21379,1,1,1225,1232,7
21380,0,0,5,0,-5
21381,0,0,13,0,-13
21382,1,1,42,1378,1336
21383,0,0,11,0,-11
21384,1,0,12,0,-12
21385,1,1,952,1414,462
21386,1,1,451,1299,848
21387,1,0,20,0,-20
21388,1,1,235,1336,1101
21389,1,0,18,0,-18
21390,1,0,150,0,-150
21391,1,1,1120,1338,218
21392,1,1,119,1354,1235
21393,1,0,7,0,-7
21394,1,0,56,0,-56
21395,0,0,6,0,-6
21396,0,0,26,0,-26
21397,1,1,1648,1423,-225
21398,1,0,57,0,-57
21399,1,0,30,0,-30
21400,1,0,310,0,-310
21401,1,1,894,1598,704
21402,1,0,13,0,-13
21403,1,1,212,1284,1072
21404,1,0,2,0,-2
21405,1,0,80,0,-80
21406,1,1,184,1325,1141
21407,1,1,604,1227,623
21408,1,0,20,0,-20
21409,0,0,23,0,-23
21410,1,1,606,2221,1615
21411,1,0,5,0,-5
21412,1,1,53,1391,1338
21413,1,1,202,2339,2137
21414,0,0,35,0,-35
21415,1,0,12,0,-12
21416,0,0,24,0,-24
21417,0,0,24,0,-24
21418,0,0,26,0,-26
21419,0,0,29,0,-29
21420,0,0,22,0,-22
21421,1,0,17,0,-17
21422,0,0,26,0,-26
21423,1,1,1723,1657,-66
21424,1,0,100,0,-100
21425,1,0,90,0,-90
21426,0,0,8,0,-8
21427,1,1,413,1525,1112
21428,0,0,36,0,-36
21429,1,0,47,0,-47
21430,0,0,70,0,-70
21431,0,0,12,0,-12
21432,0,0,13,0,-13
21433,1,1,1061,1205,144
21434,0,0,42,0,-42
21435,0,0,51,0,-51
21436,0,0,15,0,-15
21437,1,0,51,0,-51
21438,1,1,717,4690,3973
21439,1,1,857,1338,481
21440,1,1,722,1325,603
21441,1,0,24,0,-24
21442,0,0,56,0,-56
21443,1,0,48,0,-48
21444,1,0,29,0,-29
21445,1,0,73,0,-73
21446,1,0,16,0,-16
21447,1,0,20,0,-20
21448,1,0,8,0,-8
21449,1,1,129,2819,2690
21450,1,1,386,1295,909
21451,0,0,42,0,-42
21452,1,0,58,0,-58
21453,1,0,38,0,-38
21454,1,1,37,1672,1635
21455,0,0,91,0,-91
21456,1,1,132,1786,1654
21457,1,1,477,1818,1341
21458,1,0,8,0,-8
21459,1,0,0,0,0
21460,0,0,47,0,-47
21461,1,0,54,0,-54
21462,1,0,81,0,-81
21463,0,0,65,0,-65
21464,1,0,20,0,-20
21465,0,0,17,0,-17
21466,1,0,3,0,-3
21467,0,0,25,0,-25
21468,1,0,22,0,-22
21469,1,1,237,1525,1288
21470,0,0,53,0,-53
21471,0,0,62,0,-62
21472,0,0,13,0,-13
21473,1,0,105,0,-105
21474,1,1,362,1819,1457
21475,1,0,2,0,-2
21476,1,0,11,0,-11
21477,1,1,854,1368,514
21478,1,0,15,0,-15
21479,0,0,32,0,-32
21480,0,0,76,0,-76
21481,1,0,28,0,-28
21482,0,0,33,0,-33
21483,1,1,472,1436,964
21484,0,0,102,0,-102
21485,1,1,325,1452,1127
21486,1,1,142,1254,1112
21487,1,1,147,1288,1141
21488,1,1,342,1432,1090
21489,1,1,647,1349,702
21490,1,0,69,0,-69
21491,1,1,1473,1440,-33
21492,1,0,14,0,-14
21493,1,0,19,0,-19
21494,0,0,60,0,-60
21495,0,0,5,0,-5
21496,1,0,81,0,-81
21497,1,1,640,1382,742
21498,1,0,85,0,-85
21499,1,1,370,1762,1392
21500,0,0,267,0,-267
21501,1,1,178,1905,1727
21502,1,0,146,0,-146
21503,1,0,23,0,-23
21504,0,0,4,0,-4
21505,0,0,15,0,-15
21506,0,0,8,0,-8
21507,1,0,71,0,-71
21508,0,0,47,0,-47
21509,0,0,33,0,-33
21510,1,0,159,0,-159
21511,0,0,35,0,-35
21512,1,1,1650,1203,-447
21513,0,0,202,0,-202
21514,1,0,57,0,-57
21515,0,0,40,0,-40
21516,0,0,30,0,-30
21517,0,0,126,0,-126
21518,0,0,42,0,-42
21519,0,0,18,0,-18
21520,0,0,19,0,-19
21521,1,1,259,1213,954
21522,1,1,709,1474,765
21523,1,1,1141,1641,500
21524,1,1,735,1688,953
21525,0,0,32,0,-32
21526,0,0,19,0,-19
21527,0,0,81,0,-81
21528,1,0,23,0,-23
21529,0,0,61,0,-61
21530,1,0,1,0,-1
21531,0,0,6,0,-6
21532,1,1,412,1398,986
21533,0,0,15,0,-15
21534,0,0,8,0,-8
21535,1,0,25,0,-25
21536,1,1,1539,2577,1038
21537,1,0,1,0,-1
21538,0,0,2,0,-2
21539,1,0,91,0,-91
21540,1,0,7,0,-7
21541,0,0,23,0,-23
21542,0,0,19,0,-19
21543,0,0,17,0,-17
21544,1,0,3,0,-3
21545,1,1,351,1542,1191
21546,1,1,729,1209,480
21547,0,0,11,0,-11
21548,1,1,387,1420,1033
21549,1,1,193,1796,1603
21550,1,1,516,1313,797
21551,0,0,5,0,-5
21552,0,0,27,0,-27
21553,1,1,67,1374,1307
21554,1,0,7,0,-7
21555,0,0,14,0,-14
21556,1,1,149,1252,1103
21557,0,0,10,0,-10
21558,1,1,105,1929,1824
21559,1,1,854,1305,451
21560,1,1,2010,2448,438
21561,1,0,46,0,-46
21562,1,0,57,0,-57
21563,1,1,253,1428,1175
21564,0,0,10,0,-10
21565,1,1,185,1526,1341
21566,1,1,182,1945,1763
21567,1,0,18,0,-18
21568,1,0,24,0,-24
21569,1,1,77,1747,1670
21570,0,0,108,0,-108
21571,0,0,63,0,-63
21572,0,0,23,0,-23
21573,0,0,56,0,-56
21574,1,1,193,1349,1156
21575,1,0,44,0,-44
21576,1,1,111,1245,1134
21577,1,0,14,0,-14
21578,1,1,888,1320,432
21579,0,0,6,0,-6
21580,1,0,47,0,-47
21581,0,0,16,0,-16
21582,1,0,21,0,-21
21583,1,1,32,1374,1342
21584,0,0,8,0,-8
21585,1,0,33,0,-33
21586,0,0,69,0,-69
21587,0,0,31,0,-31
21588,0,0,23,0,-23
21589,1,1,961,2259,1298
21590,1,0,222,0,-222
21591,0,0,50,0,-50
21592,1,0,24,0,-24
21593,0,0,22,0,-22
21594,1,1,68,1354,1286
21595,1,1,108,1508,1400
21596,0,0,26,0,-26
21597,1,0,40,0,-40
21598,0,0,32,0,-32
21599,1,0,115,0,-115
21600,1,1,258,1532,1274
21601,1,0,12,0,-12
21602,1,0,74,0,-74
21603,0,0,54,0,-54
21604,0,0,31,0,-31
21605,1,1,645,1447,802
21606,0,0,24,0,-24
21607,1,0,36,0,-36
21608,1,1,253,1495,1242
21609,0,0,57,0,-57
21610,1,1,176,1331,1155
21611,1,0,29,0,-29
21612,1,0,24,0,-24
21613,1,0,27,0,-27
21614,1,0,69,0,-69
21615,1,0,8,0,-8
21616,0,0,98,0,-98
21617,1,1,416,1554,1138
21618,1,1,422,1668,1246
21619,1,1,342,1327,985
21620,1,0,14,0,-14
21621,0,0,19,0,-19
21622,0,0,12,0,-12
21623,1,0,31,0,-31
21624,1,1,78,1226,1148
21625,0,0,2,0,-2
21626,1,1,554,1993,1439
21627,0,0,24,0,-24
21628,1,0,33,0,-33
21629,1,1,27,1516,1489
21630,0,0,0,0,0
21631,1,1,302,2159,1857
21632,1,0,2,0,-2
21633,0,0,14,0,-14
21634,0,0,101,0,-101
21635,0,0,50,0,-50
21636,1,1,128,1328,1200
21637,1,1,12,1782,1770
21638,1,0,3,0,-3
21639,1,0,55,0,-55
21640,0,0,8,0,-8
21641,1,0,88,0,-88
21642,0,0,1,0,-1
21643,0,0,59,0,-59
21644,1,1,127,1921,1794
21645,1,0,1,0,-1
21646,1,1,177,1395,1218
21647,1,1,253,2313,2060
21648,0,0,73,0,-73
21649,1,1,92,2925,2833
21650,1,1,458,1308,850
21651,1,0,52,0,-52
21652,1,1,680,1257,577
21653,1,1,13,2038,2025
21654,1,0,20,0,-20
21655,0,0,30,0,-30
21656,1,1,302,1336,1034
21657,0,0,10,0,-10
21658,1,0,111,0,-111
21659,0,0,156,0,-156
21660,0,0,106,0,-106
21661,1,0,42,0,-42
21662,0,0,2,0,-2
21663,0,0,5,0,-5
21664,1,1,1715,1202,-513
21665,1,0,4,0,-4
21666,1,0,115,0,-115
21667,1,1,142,1367,1225
21668,1,1,548,1225,677
21669,1,0,19,0,-19
21670,1,0,2,0,-2
21671,0,0,31,0,-31
21672,0,0,26,0,-26
21673,0,0,31,0,-31
21674,1,1,188,1677,1489
21675,1,0,7,0,-7
21676,0,0,87,0,-87
21677,0,0,38,0,-38
21678,1,0,1,0,-1
21679,0,0,61,0,-61
21680,0,0,51,0,-51
21681,1,1,904,1220,316
21682,0,0,27,0,-27
21683,1,1,15,2673,2658
21684,1,0,0,0,0
21685,1,0,27,0,-27
21686,1,0,71,0,-71
21687,1,1,135,1739,1604
21688,0,0,62,0,-62
21689,0,0,3,0,-3
21690,1,1,49,1752,1703
21691,0,0,3,0,-3
21692,0,0,75,0,-75
21693,0,0,5,0,-5
21694,0,0,20,0,-20
21695,1,1,255,1223,968
21696,0,0,14,0,-14
21697,0,0,62,0,-62
21698,0,0,14,0,-14
21699,1,1,1103,1350,247
21700,1,1,908,1419,511
21701,0,0,56,0,-56
21702,0,0,88,0,-88
21703,0,0,30,0,-30
21704,0,0,19,0,-19
21705,0,0,48,0,-48
21706,1,1,1828,2214,386
21707,0,0,24,0,-24
21708,1,1,189,2797,2608
21709,1,1,241,1268,1027
21710,1,1,309,1221,912
21711,1,1,232,1377,1145
21712,0,0,13,0,-13
21713,1,0,16,0,-16
21714,1,1,58,2947,2889
21715,1,1,620,1672,1052
21716,1,0,46,0,-46
21717,1,1,44,1505,1461
21718,1,1,696,1307,611
21719,1,1,1174,1613,439
21720,1,0,29,0,-29
21721,1,0,51,0,-51
21722,1,0,57,0,-57
21723,0,0,56,0,-56
21724,1,0,48,0,-48
21725,1,1,524,2444,1920
21726,1,0,52,0,-52
21727,1,0,28,0,-28
21728,1,1,321,1345,1024
21729,1,1,1200,1688,488
21730,1,1,57,1405,1348
21731,1,0,62,0,-62
21732,0,0,32,0,-32
21733,1,1,601,1269,668
21734,1,0,44,0,-44
21735,0,0,4,0,-4
21736,1,1,1046,1463,417
21737,1,0,22,0,-22
21738,1,1,356,1285,929
21739,1,0,0,0,0
21740,1,1,181,1264,1083
21741,1,1,70,1715,1645
21742,1,0,88,0,-88
21743,0,0,20,0,-20
21744,0,0,88,0,-88
21745,0,0,26,0,-26
21746,1,0,9,0,-9
21747,0,0,117,0,-117
21748,0,0,119,0,-119
21749,0,0,67,0,-67
21750,0,0,96,0,-96
21751,0,0,20,0,-20
21752,0,0,20,0,-20
21753,1,1,58,1371,1313
21754,1,1,552,1293,741
21755,1,0,88,0,-88
21756,0,0,124,0,-124
21757,0,0,66,0,-66
21758,1,0,56,0,-56
21759,1,1,102,1569,1467
21760,1,1,864,1215,351
21761,0,0,67,0,-67
21762,1,0,161,0,-161
21763,1,1,1593,1233,-360
21764,1,1,1326,1309,-17
21765,1,1,533,1482,949
21766,0,0,100,0,-100
21767,0,0,54,0,-54
21768,1,0,69,0,-69
21769,1,1,19,1294,1275
21770,0,0,5,0,-5
21771,1,0,116,0,-116
21772,1,1,122,1327,1205
21773,0,0,9,0,-9
21774,0,0,124,0,-124
21775,0,0,41,0,-41
21776,1,0,48,0,-48
21777,1,1,1157,1811,654
21778,1,0,13,0,-13
21779,1,0,9,0,-9
21780,1,0,99,0,-99
21781,1,0,8,0,-8
21782,1,1,467,1540,1073
21783,0,0,37,0,-37
21784,1,1,52,1858,1806
21785,1,1,240,1236,996
21786,1,1,155,1316,1161
21787,1,1,40,1389,1349
21788,0,0,48,0,-48
21789,1,1,177,1309,1132
21790,1,1,29,1604,1575
21791,0,0,43,0,-43
21792,1,1,341,1723,1382
21793,1,0,10,0,-10
21794,1,1,632,1594,962
21795,0,0,107,0,-107
21796,1,0,46,0,-46
21797,0,0,15,0,-15
21798,1,0,41,0,-41
21799,0,0,5,0,-5
21800,1,0,3,0,-3
21801,1,1,578,1457,879
21802,0,0,20,0,-20
21803,1,1,1183,1232,49
21804,1,0,96,0,-96
21805,1,1,653,1544,891
21806,1,0,7,0,-7
21807,1,0,19,0,-19
21808,1,0,8,0,-8
21809,1,1,545,1322,777
21810,1,0,15,0,-15
21811,0,0,3,0,-3
21812,1,1,327,1284,957
21813,0,0,7,0,-7
21814,1,1,475,1378,903
21815,0,0,21,0,-21
21816,1,0,79,0,-79
21817,0,0,33,0,-33
21818,0,0,36,0,-36
21819,1,1,286,1225,939
21820,1,1,255,1882,1627
21821,0,0,56,0,-56
21822,0,0,6,0,-6
21823,1,0,131,0,-131
21824,0,0,17,0,-17
21825,1,1,126,1217,1091
21826,0,0,84,0,-84
21827,1,0,32,0,-32
21828,0,0,23,0,-23
21829,1,1,174,3263,3089
21830,0,0,15,0,-15
21831,0,0,91,0,-91
21832,1,0,8,0,-8
21833,0,0,54,0,-54
21834,0,0,79,0,-79
21835,1,0,117,0,-117
21836,1,0,88,0,-88
21837,0,0,51,0,-51
21838,0,0,1,0,-1
21839,0,0,14,0,-14
21840,1,0,33,0,-33
21841,1,0,67,0,-67
21842,1,1,2313,1314,-999
21843,0,0,140,0,-140
21844,1,0,6,0,-6
21845,1,1,587,3133,2546
21846,1,1,126,1304,1178
21847,1,1,59,1298,1239
21848,1,1,976,1707,731
21849,0,0,15,0,-15
21850,1,0,200,0,-200
21851,1,1,1131,1224,93
21852,1,1,1298,1246,-52
21853,0,0,4,0,-4
21854,1,0,71,0,-71
21855,1,1,1222,1212,-10
21856,0,0,110,0,-110
21857,0,0,18,0,-18
21858,1,0,3,0,-3
21859,0,0,1,0,-1
21860,1,0,6,0,-6
21861,0,0,26,0,-26
21862,0,0,31,0,-31
21863,1,1,98,1244,1146
21864,1,0,204,0,-204
21865,1,0,23,0,-23
21866,0,0,1,0,-1
21867,0,0,38,0,-38
21868,0,0,52,0,-52
21869,1,0,6,0,-6
21870,1,0,45,0,-45
21871,1,0,25,0,-25
21872,1,0,88,0,-88
21873,1,0,35,0,-35
21874,1,0,1,0,-1
21875,1,0,41,0,-41
21876,1,1,113,1584,1471
21877,1,1,1771,1379,-392
21878,0,0,69,0,-69
21879,0,0,13,0,-13
21880,0,0,7,0,-7
21881,0,0,71,0,-71
21882,1,0,46,0,-46
21883,0,0,31,0,-31
21884,0,0,56,0,-56
21885,0,0,16,0,-16
21886,0,0,15,0,-15
21887,0,0,51,0,-51
21888,1,1,387,1465,1078
21889,0,0,13,0,-13
21890,1,0,4,0,-4
21891,1,0,77,0,-77
21892,0,0,50,0,-50
21893,1,1,14,1475,1461
21894,1,1,759,1258,499
21895,0,0,0,0,0
21896,1,0,8,0,-8
21897,0,0,109,0,-109
21898,1,0,27,0,-27
21899,0,0,79,0,-79
21900,1,0,83,0,-83
21901,1,1,393,1929,1536
21902,1,0,38,0,-38
21903,1,0,1,0,-1
21904,0,0,26,0,-26
21905,1,0,14,0,-14
21906,0,0,32,0,-32
21907,0,0,103,0,-103
21908,0,0,33,0,-33
21909,1,1,779,2002,1223
21910,1,0,38,0,-38
21911,1,0,123,0,-123
21912,0,0,96,0,-96
21913,0,0,16,0,-16
21914,1,0,40,0,-40
21915,1,0,69,0,-69
21916,0,0,25,0,-25
21917,1,0,13,0,-13
21918,1,1,386,1589,1203
21919,1,1,265,1497,1232
21920,1,0,37,0,-37
21921,1,0,60,0,-60
21922,1,0,38,0,-38
21923,1,0,10,0,-10
21924,1,1,606,1391,785
21925,0,0,6,0,-6
21926,1,1,114,1940,1826
21927,0,0,116,0,-116
21928,1,0,11,0,-11
21929,1,0,31,0,-31
21930,1,1,29,1654,1625
21931,0,0,75,0,-75
21932,1,1,73,1778,1705
21933,1,0,92,0,-92
21934,1,0,21,0,-21
21935,0,0,19,0,-19
21936,0,0,14,0,-14
21937,1,1,1271,1463,192
21938,1,1,663,1336,673
21939,1,0,16,0,-16
21940,0,0,20,0,-20
21941,1,1,311,2240,1929
21942,1,1,427,1844,1417
21943,1,1,1176,1644,468
21944,0,0,54,0,-54
21945,0,0,24,0,-24
21946,0,0,64,0,-64
21947,0,0,150,0,-150
21948,1,1,89,1297,1208
21949,1,1,869,1303,434
21950,0,0,28,0,-28
21951,1,0,96,0,-96
21952,1,1,70,1313,1243
21953,1,0,16,0,-16
21954,0,0,1,0,-1
21955,1,1,187,1212,1025
21956,1,1,109,1487,1378
21957,0,0,64,0,-64
21958,1,1,786,1577,791
21959,1,0,23,0,-23
21960,1,1,347,1673,1326
21961,1,0,16,0,-16
21962,1,1,470,1830,1360
21963,0,0,11,0,-11
21964,1,0,16,0,-16
21965,0,0,28,0,-28
21966,1,1,73,1716,1643
21967,1,1,838,1258,420
21968,0,0,60,0,-60
21969,1,0,0,0,0
21970,1,1,16,1306,1290
21971,0,0,5,0,-5
21972,0,0,84,0,-84
21973,1,0,139,0,-139
21974,1,1,117,1306,1189
21975,1,0,1,0,-1
21976,1,1,859,1246,387
21977,0,0,9,0,-9
21978,1,1,602,1444,842
21979,1,0,149,0,-149
21980,0,0,12,0,-12
21981,0,0,26,0,-26
21982,0,0,10,0,-10
21983,0,0,5,0,-5
21984,0,0,15,0,-15
21985,1,1,373,1243,870
21986,1,1,69,1315,1246
21987,1,1,99,1465,1366
21988,0,0,9,0,-9
21989,1,0,34,0,-34
21990,1,1,36,3080,3044
21991,1,1,710,1802,1092
21992,0,0,89,0,-89
21993,1,0,191,0,-191
21994,0,0,12,0,-12
21995,1,0,10,0,-10
21996,1,1,329,1234,905
21997,1,1,428,1217,789
21998,0,0,15,0,-15
21999,1,0,41,0,-41
22000,1,0,37,0,-37
22001,1,0,17,0,-17
22002,1,1,581,1223,642
22003,1,1,188,1249,1061
22004,1,0,16,0,-16
22005,0,0,69,0,-69
22006,1,0,1,0,-1
22007,1,0,5,0,-5
22008,0,0,76,0,-76
22009,1,0,5,0,-5
22010,0,0,3,0,-3
22011,1,1,838,1514,676
22012,0,0,210,0,-210
22013,1,1,529,1500,971
22014,1,0,121,0,-121
22015,1,1,353,1267,914
22016,0,0,7,0,-7
22017,1,1,171,1800,1629
22018,1,0,104,0,-104
22019,1,1,545,1582,1037
22020,0,0,18,0,-18
22021,0,0,96,0,-96
22022,0,0,9,0,-9
22023,0,0,126,0,-126
22024,0,0,10,0,-10
22025,1,0,50,0,-50
22026,1,1,241,1607,1366
